model_code	model_name	임베딩용 요약텍스트	임베딩용 요약 텍스트2	임베딩용 요약 텍스트3
3333	EV9	기아 EV9 | 브랜드국가 한국 | 기타 | 기타 | 정보없음 | 3열 없음 | 동력원 가솔린/디젤/전기(라인업별 상이) | 연비 적정 | 유지비 적정 | #정보확인필요 | 장점 차량 특성 확인 필요 | 단점 세부 정보 확인 필요	모델=EV9 | 브랜드=Kia | 구분=국산 | 브랜드국가=한국 | 바디=SUV/크로스오버 | 차급=대형 전기 SUV(3열) | 인승=6~7인 | 3열=있음/옵션 | 연비등급=적정 | 유지비=낮음~보통 | 태그=패밀리;레저/캠핑;눈길/험로(구동옵션 확인);7인 가능 | 장점=시야 좋음/공간 활용; 패밀리·레저 무난; 노면 대응력(구동/타이어에 좌우) | 단점=동급 세단 대비 연비 불리; 타이어/유지비 상승 가능; 도심 주차 부담(차급별)	제조사=기아 | 모델=EV9 | 연식=2023.0~현재 | 별명= | 태그= | 한줄=
3447	EV9 GT	기아 EV9 GT | 브랜드국가 한국 | 기타 | 기타 | 정보없음 | 3열 없음 | 동력원 가솔린/디젤/전기(라인업별 상이) | 연비 적정 | 유지비 적정 | #정보확인필요 | 장점 차량 특성 확인 필요 | 단점 세부 정보 확인 필요	모델=EV9 GT | 브랜드=Kia | 구분=국산 | 브랜드국가=한국 | 바디=SUV/크로스오버 | 차급=대형 전기 SUV(3열) | 인승=6~7인 | 3열=있음/옵션 | 연비등급=적정 | 유지비=낮음~보통 | 태그=패밀리;레저/캠핑;눈길/험로(구동옵션 확인);7인 가능 | 장점=시야 좋음/공간 활용; 패밀리·레저 무난; 노면 대응력(구동/타이어에 좌우) | 단점=동급 세단 대비 연비 불리; 타이어/유지비 상승 가능; 도심 주차 부담(차급별)	제조사=기아 | 모델=EV9 GT | 연식=2025.0~현재 | 별명= | 태그= | 한줄=
3408	EV3	기아 EV3 | 브랜드국가 한국 | 기타 | 기타 | 정보없음 | 3열 없음 | 동력원 가솔린/디젤/전기(라인업별 상이) | 연비 적정 | 유지비 적정 | #정보확인필요 | 장점 차량 특성 확인 필요 | 단점 세부 정보 확인 필요	모델=EV3 | 브랜드=Kia | 구분=국산 | 브랜드국가=한국 | 바디=승용(세단/해치/왜건) | 차급=승용(급 미상) | 인승=5인 | 3열=없음 | 연비등급=적정 | 유지비=낮음~보통 | 태그=출퇴근;도심주행;장거리 | 장점=일상용 밸런스; 연비·승차감 무난(급/파워트레인별); 운전 난이도 낮음 | 단점=레저/적재 한계; 눈길/험로 약함; 옵션/트림 차이 큼	제조사=기아 | 모델=EV3 | 연식=2024.0~현재 | 별명= | 태그= | 한줄=
3443	타스만	기아 타스만 | 브랜드국가 한국 | 기타 | 기타 | 정보없음 | 3열 없음 | 동력원 가솔린/디젤/전기(라인업별 상이) | 연비 적정 | 유지비 적정 | #정보확인필요 | 장점 차량 특성 확인 필요 | 단점 세부 정보 확인 필요	모델=타스만 | 브랜드=Kia | 구분=국산 | 브랜드국가=한국 | 바디=승용(세단/해치/왜건) | 차급=승용(급 미상) | 인승=5인 | 3열=없음 | 연비등급=적정 | 유지비=낮음~보통 | 태그=출퇴근;도심주행;장거리 | 장점=일상용 밸런스; 연비·승차감 무난(급/파워트레인별); 운전 난이도 낮음 | 단점=레저/적재 한계; 눈길/험로 약함; 옵션/트림 차이 큼	제조사=기아 | 모델=타스만 | 연식=2025.0~현재 | 별명= | 태그= | 한줄=
3450	EV4	기아 EV4 | 브랜드국가 한국 | 기타 | 기타 | 정보없음 | 3열 없음 | 동력원 가솔린/디젤/전기(라인업별 상이) | 연비 적정 | 유지비 적정 | #정보확인필요 | 장점 차량 특성 확인 필요 | 단점 세부 정보 확인 필요	모델=EV4 | 브랜드=Kia | 구분=국산 | 브랜드국가=한국 | 바디=승용(세단/해치/왜건) | 차급=승용(급 미상) | 인승=5인 | 3열=없음 | 연비등급=적정 | 유지비=낮음~보통 | 태그=출퇴근;도심주행;장거리 | 장점=일상용 밸런스; 연비·승차감 무난(급/파워트레인별); 운전 난이도 낮음 | 단점=레저/적재 한계; 눈길/험로 약함; 옵션/트림 차이 큼	제조사=기아 | 모델=EV4 | 연식=2025.0~현재 | 별명= | 태그= | 한줄=
3467	패신저	기아 패신저 | 브랜드국가 한국 | 기타 | 기타 | 정보없음 | 3열 없음 | 동력원 가솔린/디젤/전기(라인업별 상이) | 연비 적정 | 유지비 적정 | #정보확인필요 | 장점 차량 특성 확인 필요 | 단점 세부 정보 확인 필요	모델=패신저 | 바디=승용(세단/해치/왜건) | 차급=승용(급 미상) | 인승=5인 | 3열=없음 | 연비등급=적정 | 태그=출퇴근;도심주행;장거리 | 장점=일상용 밸런스; 연비·승차감 무난(급/파워트레인별); 운전 난이도 낮음 | 단점=레저/적재 한계; 눈길/험로 약함; 옵션/트림 차이 큼	제조사=기아 | 모델=패신저 | 연식=nan~nan | 별명= | 태그= | 한줄=
3468	카고	기아 카고 | 브랜드국가 한국 | 기타 | 기타 | 정보없음 | 3열 없음 | 동력원 가솔린/디젤/전기(라인업별 상이) | 연비 적정 | 유지비 적정 | #정보확인필요 | 장점 차량 특성 확인 필요 | 단점 세부 정보 확인 필요	모델=카고 | 바디=트럭 | 차급=트럭 | 인승=2~3인 | 3열=없음 | 연비등급=나쁘다 | 유지비=보통~높음 | 태그=상용/물류;업무용 | 장점=적재/업무 효율; 구조 단순(차종별); 상용 네트워크 | 단점=승차감/정숙성 불리; 연비·유지비 부담; 안전·편의가 승용 대비 제한	제조사=기아 | 모델=카고 | 연식=nan~nan | 별명= | 태그= | 한줄=
3883	EV5	기아 EV5 | 브랜드국가 한국 | 기타 | 기타 | 정보없음 | 3열 없음 | 동력원 가솔린/디젤/전기(라인업별 상이) | 연비 적정 | 유지비 적정 | #정보확인필요 | 장점 차량 특성 확인 필요 | 단점 세부 정보 확인 필요	모델=EV5 | 브랜드=Kia | 구분=국산 | 브랜드국가=한국 | 바디=승용(세단/해치/왜건) | 차급=승용(급 미상) | 인승=5인 | 3열=없음 | 연비등급=적정 | 유지비=낮음~보통 | 태그=출퇴근;도심주행;장거리 | 장점=일상용 밸런스; 연비·승차감 무난(급/파워트레인별); 운전 난이도 낮음 | 단점=레저/적재 한계; 눈길/험로 약함; 옵션/트림 차이 큼	제조사=기아 | 모델=EV5 | 연식=nan~nan | 별명= | 태그= | 한줄=
1389	광림트럭	기타 광림트럭 | 브랜드국가 기타 | 기타 | 기타 | 정보없음 | 3열 없음 | 동력원 가솔린/디젤/전기(라인업별 상이) | 연비 적정 | 유지비 적정 | #정보확인필요 | 장점 차량 특성 확인 필요 | 단점 세부 정보 확인 필요		제조사=기타 | 모델=광림트럭 | 연식=1980.0~현재 | 별명= | 태그= | 한줄=
1390	한국특장	기타 한국특장 | 브랜드국가 기타 | 기타 | 기타 | 정보없음 | 3열 없음 | 동력원 가솔린/디젤/전기(라인업별 상이) | 연비 적정 | 유지비 적정 | #정보확인필요 | 장점 차량 특성 확인 필요 | 단점 세부 정보 확인 필요		제조사=기타 | 모델=한국특장 | 연식=1980.0~현재 | 별명= | 태그= | 한줄=
1391	인정트럭	기타 인정트럭 | 브랜드국가 기타 | 기타 | 기타 | 정보없음 | 3열 없음 | 동력원 가솔린/디젤/전기(라인업별 상이) | 연비 적정 | 유지비 적정 | #정보확인필요 | 장점 차량 특성 확인 필요 | 단점 세부 정보 확인 필요		제조사=기타 | 모델=인정트럭 | 연식=1980.0~현재 | 별명= | 태그= | 한줄=
2720	DAMAG 트럭	기타 DAMAG 트럭 | 브랜드국가 기타 | 기타 | 기타 | 정보없음 | 3열 없음 | 동력원 가솔린/디젤/전기(라인업별 상이) | 연비 적정 | 유지비 적정 | #정보확인필요 | 장점 차량 특성 확인 필요 | 단점 세부 정보 확인 필요		제조사=기타 | 모델=DAMAG 트럭 | 연식=1980.0~현재 | 별명= | 태그= | 한줄=
2799	해광트럭	기타 해광트럭 | 브랜드국가 기타 | 기타 | 기타 | 정보없음 | 3열 없음 | 동력원 가솔린/디젤/전기(라인업별 상이) | 연비 적정 | 유지비 적정 | #정보확인필요 | 장점 차량 특성 확인 필요 | 단점 세부 정보 확인 필요		제조사=기타 | 모델=해광트럭 | 연식=1980.0~현재 | 별명= | 태그= | 한줄=
2706	두성 트레일러	기타 두성 트레일러 | 브랜드국가 기타 | 기타 | 기타 | 정보없음 | 3열 없음 | 동력원 가솔린/디젤/전기(라인업별 상이) | 연비 적정 | 유지비 적정 | #정보확인필요 | 장점 차량 특성 확인 필요 | 단점 세부 정보 확인 필요		제조사=기타 | 모델=두성 트레일러 | 연식=1980.0~현재 | 별명= | 태그= | 한줄=
2707	동우 트레일러	기타 동우 트레일러 | 브랜드국가 기타 | 기타 | 기타 | 정보없음 | 3열 없음 | 동력원 가솔린/디젤/전기(라인업별 상이) | 연비 적정 | 유지비 적정 | #정보확인필요 | 장점 차량 특성 확인 필요 | 단점 세부 정보 확인 필요		제조사=기타 | 모델=동우 트레일러 | 연식=1980.0~현재 | 별명= | 태그= | 한줄=
2708	대한 트레일러	기타 대한 트레일러 | 브랜드국가 기타 | 기타 | 기타 | 정보없음 | 3열 없음 | 동력원 가솔린/디젤/전기(라인업별 상이) | 연비 적정 | 유지비 적정 | #정보확인필요 | 장점 차량 특성 확인 필요 | 단점 세부 정보 확인 필요		제조사=기타 | 모델=대한 트레일러 | 연식=1980.0~현재 | 별명= | 태그= | 한줄=
2711	알텍 트레일러	기타 알텍 트레일러 | 브랜드국가 기타 | 기타 | 기타 | 정보없음 | 3열 없음 | 동력원 가솔린/디젤/전기(라인업별 상이) | 연비 적정 | 유지비 적정 | #정보확인필요 | 장점 차량 특성 확인 필요 | 단점 세부 정보 확인 필요		제조사=기타 | 모델=알텍 트레일러 | 연식=1980.0~현재 | 별명= | 태그= | 한줄=
2762	명성 트레일러	기타 명성 트레일러 | 브랜드국가 기타 | 기타 | 기타 | 정보없음 | 3열 없음 | 동력원 가솔린/디젤/전기(라인업별 상이) | 연비 적정 | 유지비 적정 | #정보확인필요 | 장점 차량 특성 확인 필요 | 단점 세부 정보 확인 필요		제조사=기타 | 모델=명성 트레일러 | 연식=1980.0~현재 | 별명= | 태그= | 한줄=
2770	한특 트레일러	기타 한특 트레일러 | 브랜드국가 기타 | 기타 | 기타 | 정보없음 | 3열 없음 | 동력원 가솔린/디젤/전기(라인업별 상이) | 연비 적정 | 유지비 적정 | #정보확인필요 | 장점 차량 특성 확인 필요 | 단점 세부 정보 확인 필요		제조사=기타 | 모델=한특 트레일러 | 연식=1980.0~현재 | 별명= | 태그= | 한줄=
2771	미래 트레일러	기타 미래 트레일러 | 브랜드국가 기타 | 기타 | 기타 | 정보없음 | 3열 없음 | 동력원 가솔린/디젤/전기(라인업별 상이) | 연비 적정 | 유지비 적정 | #정보확인필요 | 장점 차량 특성 확인 필요 | 단점 세부 정보 확인 필요		제조사=기타 | 모델=미래 트레일러 | 연식=1980.0~현재 | 별명= | 태그= | 한줄=
2792	우주 트레일러	기타 우주 트레일러 | 브랜드국가 기타 | 기타 | 기타 | 정보없음 | 3열 없음 | 동력원 가솔린/디젤/전기(라인업별 상이) | 연비 적정 | 유지비 적정 | #정보확인필요 | 장점 차량 특성 확인 필요 | 단점 세부 정보 확인 필요		제조사=기타 | 모델=우주 트레일러 | 연식=1980.0~현재 | 별명= | 태그= | 한줄=
2821	태영 트레일러	기타 태영 트레일러 | 브랜드국가 기타 | 기타 | 기타 | 정보없음 | 3열 없음 | 동력원 가솔린/디젤/전기(라인업별 상이) | 연비 적정 | 유지비 적정 | #정보확인필요 | 장점 차량 특성 확인 필요 | 단점 세부 정보 확인 필요		제조사=기타 | 모델=태영 트레일러 | 연식=1980.0~현재 | 별명= | 태그= | 한줄=
2828	인정 트레일러	기타 인정 트레일러 | 브랜드국가 기타 | 기타 | 기타 | 정보없음 | 3열 없음 | 동력원 가솔린/디젤/전기(라인업별 상이) | 연비 적정 | 유지비 적정 | #정보확인필요 | 장점 차량 특성 확인 필요 | 단점 세부 정보 확인 필요		제조사=기타 | 모델=인정 트레일러 | 연식=1980.0~현재 | 별명= | 태그= | 한줄=
2833	트레일러	기타 트레일러 | 브랜드국가 기타 | 기타 | 기타 | 정보없음 | 3열 없음 | 동력원 가솔린/디젤/전기(라인업별 상이) | 연비 적정 | 유지비 적정 | #정보확인필요 | 장점 차량 특성 확인 필요 | 단점 세부 정보 확인 필요		제조사=기타 | 모델=트레일러 | 연식=1980.0~현재 | 별명= | 태그= | 한줄=
3015	대창모터스 전기차	기타 대창모터스 전기차 | 브랜드국가 기타 | 기타 | 기타 | 정보없음 | 3열 없음 | 동력원 가솔린/디젤/전기(라인업별 상이) | 연비 적정 | 유지비 적정 | #정보확인필요 | 장점 차량 특성 확인 필요 | 단점 세부 정보 확인 필요		제조사=기타 | 모델=대창모터스 전기차 | 연식=2015.0~현재 | 별명= | 태그= | 한줄=
3140	캠시스	기타 캠시스 | 브랜드국가 기타 | 기타 | 기타 | 정보없음 | 3열 없음 | 동력원 가솔린/디젤/전기(라인업별 상이) | 연비 적정 | 유지비 적정 | #정보확인필요 | 장점 차량 특성 확인 필요 | 단점 세부 정보 확인 필요		제조사=기타 | 모델=캠시스 | 연식=2018.0~현재 | 별명= | 태그= | 한줄=
3181	스마트EV	기타 스마트EV | 브랜드국가 기타 | 기타 | 기타 | 정보없음 | 3열 없음 | 동력원 가솔린/디젤/전기(라인업별 상이) | 연비 적정 | 유지비 적정 | #정보확인필요 | 장점 차량 특성 확인 필요 | 단점 세부 정보 확인 필요		제조사=기타 | 모델=스마트EV | 연식=2021.0~현재 | 별명= | 태그= | 한줄=
3198	MASTA	기타 MASTA | 브랜드국가 기타 | 기타 | 기타 | 정보없음 | 3열 없음 | 동력원 가솔린/디젤/전기(라인업별 상이) | 연비 적정 | 유지비 적정 | #정보확인필요 | 장점 차량 특성 확인 필요 | 단점 세부 정보 확인 필요		제조사=기타 | 모델=MASTA | 연식=2019.0~현재 | 별명= | 태그= | 한줄=
3300	디피코	기타 디피코 | 브랜드국가 기타 | 기타 | 기타 | 정보없음 | 3열 없음 | 동력원 가솔린/디젤/전기(라인업별 상이) | 연비 적정 | 유지비 적정 | #정보확인필요 | 장점 차량 특성 확인 필요 | 단점 세부 정보 확인 필요		제조사=기타 | 모델=디피코 | 연식=2022.0~현재 | 별명= | 태그= | 한줄=
3304	마이브	기타 마이브 | 브랜드국가 기타 | 기타 | 기타 | 정보없음 | 3열 없음 | 동력원 가솔린/디젤/전기(라인업별 상이) | 연비 적정 | 유지비 적정 | #정보확인필요 | 장점 차량 특성 확인 필요 | 단점 세부 정보 확인 필요		제조사=기타 | 모델=마이브 | 연식=2023.0~현재 | 별명= | 태그= | 한줄=
3337	제이스 모빌리티	기타 제이스 모빌리티 | 브랜드국가 기타 | 기타 | 기타 | 정보없음 | 3열 없음 | 동력원 가솔린/디젤/전기(라인업별 상이) | 연비 적정 | 유지비 적정 | #정보확인필요 | 장점 차량 특성 확인 필요 | 단점 세부 정보 확인 필요		제조사=기타 | 모델=제이스 모빌리티 | 연식=2023.0~현재 | 별명= | 태그= | 한줄=
3344	테라팩토리	기타 테라팩토리 | 브랜드국가 기타 | 기타 | 기타 | 정보없음 | 3열 없음 | 동력원 가솔린/디젤/전기(라인업별 상이) | 연비 적정 | 유지비 적정 | #정보확인필요 | 장점 차량 특성 확인 필요 | 단점 세부 정보 확인 필요		제조사=기타 | 모델=테라팩토리 | 연식=2023.0~현재 | 별명= | 태그= | 한줄=
3426	지리	기타 지리 | 브랜드국가 기타 | 기타 | 기타 | 정보없음 | 3열 없음 | 동력원 가솔린/디젤/전기(라인업별 상이) | 연비 적정 | 유지비 적정 | #정보확인필요 | 장점 차량 특성 확인 필요 | 단점 세부 정보 확인 필요		제조사=기타 | 모델=지리 | 연식=2024.0~현재 | 별명= | 태그= | 한줄=
3056	버스	기타 버스 | 브랜드국가 기타 | 기타 | 기타 | 정보없음 | 3열 없음 | 동력원 가솔린/디젤/전기(라인업별 상이) | 연비 적정 | 유지비 적정 | #정보확인필요 | 장점 차량 특성 확인 필요 | 단점 세부 정보 확인 필요		제조사=기타 | 모델=버스 | 연식=1950.0~현재 | 별명= | 태그= | 한줄=
3271	JJ 모터스	기타 JJ 모터스 | 브랜드국가 기타 | 기타 | 기타 | 정보없음 | 3열 없음 | 동력원 가솔린/디젤/전기(라인업별 상이) | 연비 적정 | 유지비 적정 | #정보확인필요 | 장점 차량 특성 확인 필요 | 단점 세부 정보 확인 필요		제조사=기타 | 모델=JJ 모터스 | 연식=2022.0~현재 | 별명= | 태그= | 한줄=
3425	이비온	기타 이비온 | 브랜드국가 기타 | 기타 | 기타 | 정보없음 | 3열 없음 | 동력원 가솔린/디젤/전기(라인업별 상이) | 연비 적정 | 유지비 적정 | #정보확인필요 | 장점 차량 특성 확인 필요 | 단점 세부 정보 확인 필요		제조사=기타 | 모델=이비온 | 연식=2019.0~현재 | 별명= | 태그= | 한줄=
